brand;code;series;model;kind;size;description
sabian;122VR;HH;Vanguard;Ride;22;A thin, light design with pinpoint lathing and smaller bells, HH Vanguard is ideal for players who want darker cymbals with quick responses. The smaller cup and extended profile delivers clean, woody stick definition for such a thin cymbal.
sabian;116VC;HH;Vanguard;Crash;16;A thin, light design with pinpoint lathing and smaller bells, HH Vanguard is ideal for players who want darker cymbals with quick responses. The smaller cup and extended profile delivers clean, woody stick definition for such a thin cymbal.
sabian;118VC;HH;Vanguard;Crash;18;A thin, light design with pinpoint lathing and smaller bells, HH Vanguard is ideal for players who want darker cymbals with quick responses. The smaller cup and extended profile delivers clean, woody stick definition for such a thin cymbal.
sabian;11606;HH;Thin Crash;Crash;16;Full-bodied musical response is low, dark and warm, with rapid decay.
sabian;11706;HH;Thin Crash;Crash;17;Full-bodied musical response is low, dark and warm, with rapid decay.
sabian;11806;HH;Thin Crash;Crash;18;Full-bodied musical response is low, dark and warm, with rapid decay.
sabian;11906;HH;Thin Crash;Crash;19;Full-bodied musical response is low, dark and warm, with rapid decay.
sabian;12006;HH;Thin Crash;Crash;20;Full-bodied musical response is low, dark and warm, with rapid decay.
sabian;12206;HH;Thin Crash;Crash;22;Full-bodied musical response is low, dark and warm, with rapid decay.
sabian;11607;HH;Medium-Thin Crash;Crash;16;Mixes power and tone for explosive response and moderate sustain.
sabian;11707;HH;Medium-Thin Crash;Crash;17;Mixes power and tone for explosive response and moderate sustain.
sabian;11807;HH;Medium-Thin Crash;Crash;18;Mixes power and tone for explosive response and moderate sustain.
sabian;11608;HH;Medium Crash;Crash;16;Heavier weight increases power and focus, for increasingly direct and louder responses.
sabian;11808;HH;Medium Crash;Crash;18;Heavier weight increases power and focus, for increasingly direct and louder responses.
sabian;11600;HH;O-Zone;Crash;16;SABIAN O-Zone design employs 2' holes to increase agitation in tone, bringing raw, dark and dirty bite to this thin, trashy effects crash.
sabian;11800;HH;O-Zone;Crash;18;SABIAN O-Zone design employs 2' holes to increase agitation in tone, bringing raw, dark and dirty bite to this thin, trashy effects crash.
sabian;11402;HH;Medium Hats;Hi Hat;14;Warm, full-bodied responses are clean and musical with solid stick definition.
sabian;11350;HH;Fusion Hats;Hi Hat;13;Heavy, unlathed, air-vented bottom boosts power and crispness for increased clarity and precision.
sabian;11450;HH;Fusion Hats;Hi Hat;14;Heavy, unlathed, air-vented bottom boosts power and crispness for increased clarity and precision.
sabian;11473;HH;Dark Hats;Hi Hat;14;A pairing with the deep, dark tones, and warmth found only in traditionally hand hammered cymbals.
sabian;11402L;HH;X-Celerator Hats;Hi Hat;14;With a rippled Air Wave bottom to eliminate airlock and deliver super crisp and cutting stick sounds, HH X-Celerator Hi-Hats cut through with exceptional clarity at all volumes.
sabian;114VH;HH;Vanguard Hats;Hi Hat;14;Beautifully smooth transition from a fat, meaty foot 'chick' to their inherently dry closed stick sound. Striking in appearance, they are completely raw on the bottom, lathed only on the outside 2' area of the bow, and lined the rest of the way to the cup. Their complex tone blends well, while offering enough power for mainstream sounds.
sabian;10805;HH;Splash;Splash;8;Small, thin and fast, with low-pitched dark tone and its own special character.
sabian;11005;HH;Splash;Splash;10;Small, thin and fast, with low-pitched dark tone and its own special character.
sabian;11205;HH;Splash;Splash;12;Small, thin and fast, with low-pitched dark tone and its own special character.
sabian;11065;HH;Duo Splash;Splash;10;Combines hot breathiness with raw bite, for a darker, highly direct, and impact-making splashy response.
sabian;11816;HH;Chinese;china;18;Raw in response with dark, musical overtones. Effective for riding, accents, crashing, and effects.
sabian;11067;HH;china Kang;china;10;Micro-sized Chinese-style models respond with a raw, tight combination of chinese and splash.
sabian;10759R;HH;Radia Cup Chime;Effect;7;Designed for Terry Bozzio. These small, pitched bells offer color to any set-up.
sabian;10859R;HH;Radia Cup Chime;Effect;8;Designed for Terry Bozzio. These small, pitched bells offer color to any set-up.
sabian;10959R;HH;Radia Cup Chime;Effect;9;Designed for Terry Bozzio. These small, pitched bells offer color to any set-up.
sabian;11059CAL;HH;Alien Disc;Effect;10;Designed for Will Calhoun. Spacey effect of solid bronze, pierced with sizzling rivets. A funky super-mini ride or effect.
sabian;15005;HH;HH Performance Set;SET;;14' Medium Hats, 16' Medium-Thin Crash, 20' Medium Ride
sabian;15005MPH;HH;High Max Stax;SET;;8' Max Stax China Kang,  8' Max Stax Splash
sabian;15005MPM;HH;Mid Max Stax;SET;;10' Max Stax China Kang, 10' Max Stax Splash
sabian;15005MPL;HH;Low Max Stax;SET;;12' Max Stax China Kang, 14' Max Stax Crash
sabian;21880A;AA;Apollo;Ride;18;Versatility, versatility, versatility. Hit it hard for a modern sound, or play it with dynamics for controlled stick and sublime shimmer.
sabian;22080A;AA;Apollo;Ride;20;Versatility, versatility, versatility. Hit it hard for a modern sound, or play it with dynamics for controlled stick and sublime shimmer.
sabian;22280A;AA;Apollo;Ride;22;Versatility, versatility, versatility. Hit it hard for a modern sound, or play it with dynamics for controlled stick and sublime shimmer.
sabian;22480A;AA;Apollo;Ride;24;Versatility, versatility, versatility. Hit it hard for a modern sound, or play it with dynamics for controlled stick and sublime shimmer.
sabian;22012;AA;Medium Ride;Ride;20;Highly versatile. Balances crisp stroke definition with a smooth blend of bright tones and a clean bell.
sabian;22014;AA;Rock Ride;Ride;20;Big, bright bell and solid, full-bodied sticking add up to aggressively loud and penetrating power.
sabian;22114;AA;Rock Ride;Ride;21;Big, bright bell and solid, full-bodied sticking add up to aggressively loud and penetrating power.
sabian;22172;AA;Raw Bell Dry Ride;Ride;21;Topped with a solid, raw bell, this versatile model delivers strong, dry stick articulation with a touch of tone at every volume.
sabian;22014MB;AA;Metal Ride;Ride;20;Bright and solid sticking combines with a pure, cutting bell to make this a powerfully loud ride.
sabian;221BC;AA;Bash Ride;Ride;21;The latest model in a great line of SABIAN wash rides – but bigger and extremely light for its size. Smaller bell design helps control the sound when you need a ride, or just bash away on it for huge, stage-eating sound.
sabian;224BC;AA;Bash Ride;Ride;24;The latest model in a great line of SABIAN wash rides – but bigger and extremely light for its size. Smaller bell design helps control the sound when you need a ride, or just bash away on it for huge, stage-eating sound.
sabian;21606;AA;Thin Crash;Crash;16;Fast response, with warm, dark tone making this a very musical crash.
sabian;21806;AA;Thin Crash;Crash;18;Fast response, with warm, dark tone making this a very musical crash.
sabian;21607;AA;Medium-Thin Crash;Crash;16;Bright and tonally full, combining thin sensitivity with medium-weight power.
sabian;21807;AA;Medium-Thin Crash;Crash;18;Bright and tonally full, combining thin sensitivity with medium-weight power.
sabian;21608;AA;Medium Crash;Crash;16;Aggressive attack is full, loud, and very effective in high volume playing.
sabian;21808;AA;Medium Crash;Crash;18;Aggressive attack is full, loud, and very effective in high volume playing.
sabian;21609;AA;Rock Crash;Crash;16;Explosive and penetrating, high-pitched volume is the strength of this cymbal of power.
sabian;21809;AA;Rock Crash;Crash;18;Explosive and penetrating, high-pitched volume is the strength of this cymbal of power.
sabian;21909;AA;Rock Crash;Crash;19;Explosive and penetrating, high-pitched volume is the strength of this cymbal of power.
sabian;22009;AA;Rock Crash;Crash;20;Explosive and penetrating, high-pitched volume is the strength of this cymbal of power.
sabian;21660;AA;El Sabor Crash;Crash;16;Fast response with solid bell for clavé. Playable by hand or stick.
sabian;2160772;AA;Raw Bell Crash;Crash;16;Strong, cutting and intense – and very well designed for high-volume performance. This classic thin and extremely musical crash delivers quick, even response.
sabian;2180772;AA;Raw Bell Crash;Crash;18;Strong, cutting and intense – and very well designed for high-volume performance. This classic thin and extremely musical crash delivers quick, even response.
sabian;2200772;AA;Raw Bell Crash;Crash;20;Strong, cutting and intense – and very well designed for high-volume performance. This classic thin and extremely musical crash delivers quick, even response.
sabian;21609MB;AA;Metal Crash;Crash;16;Punchy and direct, this crash is designed to deliver volume that cuts through the most intense bands.
sabian;21709MB;AA;Metal Crash;Crash;17;Punchy and direct, this crash is designed to deliver volume that cuts through the most intense bands.
sabian;21809MB;AA;Metal Crash;Crash;18;Punchy and direct, this crash is designed to deliver volume that cuts through the most intense bands.
sabian;21909MB;AA;Metal Crash;Crash;19;Punchy and direct, this crash is designed to deliver volume that cuts through the most intense bands.
sabian;21480AH;AA;Apollo Hats;Hi Hat;14;Incredibly controllable, highly articulate, and super Fat. Yes, a pair of Hats can be all of the above, and Apollo Hats are proof. Thin top over Medium-Thin bottom, and designed with sonic dirt and dryness layered over the AA glass, you will be amazed Apollo Hats can be so articulate and so fat at the same time.
sabian;21680AH;AA;Apollo Hats;Hi Hat;16;Incredibly controllable, highly articulate, and super Fat. Yes, a pair of Hats can be all of the above, and Apollo Hats are proof. Thin top over Medium-Thin bottom, and designed with sonic dirt and dryness layered over the AA glass, you will be amazed Apollo Hats can be so articulate and so fat at the same time.
sabian;218SHN;AA;Sick Hats;Hi Hat;18;Thin, and very dry overall, this is a very controllable pair of hats. Large holes allow Sick Hats to breathe in ways other Hats simply cannot – with virtually no airlock, you hear everything. Think of them as a controllable, pre-EQ white-noise effect.
sabian;21402;AA;Medium Hats;Hi Hat;14;Combines bright pedal “chick” and crisp, full-bodied sticking with solid wash when open.
sabian;21403;AA;Rock Hats;Hi Hat;14;Powerful and penetrating, with durability to handle heavy sticking in the loudest playing.
sabian;20805;AA;Splash;Splash;8;Immediate response is fast, bright, crisp, and cutting, with instant decay.
sabian;21005;AA;Splash;Splash;10;Immediate response is fast, bright, crisp, and cutting, with instant decay.
sabian;20816;AA;china Splash;Splash;8;Rapid, splashy response with bright, trashy edge. Can fit atop other cymbals.
sabian;21360;AA;El Sabor Salsa Splash;Splash;8;Oversized for added power, this thin model responds with speed and brightness under hand or stick.
sabian;21216;AA;Mini Chinese;china;12;Rapid-response model is fast, dry, and cutting, for quick accents and effects. Ideal for any style.
sabian;21416;AA;Mini Chinese;china;14;Rapid-response model is fast, dry, and cutting, for quick accents and effects. Ideal for any style.
