id,brand,code,series,model,kind,size,description,created_at,updated_at
2586,ufip,\N,experience,hand cymbal,effect,20,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2587,ufip,\N,experience,collector ride class,ride,20,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2588,ufip,\N,experience,collector ride class,ride,21,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2589,ufip,\N,experience,collector ride class,ride,22,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2590,ufip,\N,experience,collector ride natural,ride,20,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2591,ufip,\N,experience,collector ride natural,ride,21,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2592,ufip,\N,experience,collector ride natural,ride,22,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2593,ufip,\N,experience,blast hi hats,hi hat,15,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2594,ufip,\N,experience,blast hi hats,hi hat,16,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2595,ufip,\N,experience,blast crashes,crash,17,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2596,ufip,\N,experience,blast crashes,crash,18,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2597,ufip,\N,experience,blast crashes,crash,19,\N,2017-10-08 09:14:27,2017-10-08 09:14:27
2598,ufip,\N,experience,blast crashes,crash,20,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2599,ufip,\N,sounds&percussion,small ximbau,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2600,ufip,\N,sounds&percussion,medium ximbau,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2601,ufip,\N,sounds&percussion,large ximbau,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2602,ufip,\N,sounds&percussion,six tree,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2603,ufip,\N,sounds&percussion,three disc,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2604,ufip,\N,sounds&percussion,tibeatian bells,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2605,ufip,\N,sounds&percussion,bell tree,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2606,ufip,\N,sounds&percussion,small brass tube,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2607,ufip,\N,sounds&percussion,medium brass tube,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2608,ufip,\N,sounds&percussion,large brass tube,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2609,ufip,\N,sounds&percussion,three bell,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2610,ufip,\N,sounds&percussion,ice bells,effect,7,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2611,ufip,\N,sounds&percussion,ice bells,effect,8,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2612,ufip,\N,sounds&percussion,wind chimes,effect,\N,25 tubes,2017-10-08 09:14:28,2017-10-08 09:14:28
2613,ufip,\N,sounds&percussion,wind chimes,effect,\N,41 tubes,2017-10-08 09:14:28,2017-10-08 09:14:28
2614,ufip,\N,sounds&percussion,wind chimes,effect,\N,51 tubes,2017-10-08 09:14:28,2017-10-08 09:14:28
2615,ufip,\N,sounds&percussion,burna bells,effect,\N,\N,2017-10-08 09:14:28,2017-10-08 09:14:28
2616,ufip,\N,symphonic,symphonic,symphonic,14,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2617,ufip,\N,symphonic,symphonic,symphonic,15,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2618,ufip,\N,symphonic,symphonic,symphonic,16,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2619,ufip,\N,symphonic,symphonic,symphonic,17,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2620,ufip,\N,symphonic,symphonic,symphonic,18,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2621,ufip,\N,symphonic,symphonic,symphonic,19,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2622,ufip,\N,symphonic,symphonic,symphonic,20,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2623,ufip,\N,symphonic,symphonic,symphonic,21,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2624,ufip,\N,symphonic,symphonic,symphonic,22,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2625,ufip,\N,marching,b20 professional marching,marching,12,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2626,ufip,\N,marching,b20 professional marching,marching,13,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2627,ufip,\N,marching,b20 professional marching,marching,14,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2628,ufip,\N,marching,b20 professional marching,marching,15,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2629,ufip,\N,marching,b20 professional marching,marching,16,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2630,ufip,\N,marching,b20 professional marching,marching,17,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2631,ufip,\N,marching,b20 professional marching,marching,18,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2632,ufip,\N,marching,light bronze marching cymbals,marching,13,\N,2017-10-08 09:14:29,2017-10-08 09:14:29
2633,ufip,\N,marching,light bronze marching cymbals,marching,14,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2634,ufip,\N,marching,brass marching series,marching,13,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2635,ufip,\N,marching,brass marching series,marching,14,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2636,ufip,\N,tam tams,cast bronze tam tams,effect,20,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2637,ufip,\N,tam tams,cast bronze tam tams,effect,24,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2638,ufip,\N,tam tams,cast bronze tam tams,effect,28,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2639,ufip,\N,tam tams,tam tams b8,effect,20,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2640,ufip,\N,tam tams,tam tams b9,effect,24,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2641,ufip,\N,tam tams,tam tams b10,effect,28,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2642,ufip,\N,tam tams,tam tams b11,effect,32,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2643,ufip,\N,tam tams,tam tams b12,effect,36,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2644,ufip,\N,tam tams,tam tams b13,effect,40,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2645,ufip,\N,tam tams,tam tams brass,effect,32,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2646,ufip,\N,tam tams,tam tams brass,effect,36,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2647,ufip,\N,tam tams,tam tams brass,effect,40,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2648,ufip,\N,gong,brass symphonic gong,effect,32,\N,2017-10-08 09:14:30,2017-10-08 09:14:30
2649,ufip,\N,gong,brass symphonic gong,effect,36,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2650,ufip,\N,gong,brass symphonic gong,effect,40,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2651,ufip,\N,gong ,gong b8 with border tiger finish,effect,20,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2652,ufip,\N,gong ,gong b8 with border tiger finish,effect,24,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2653,ufip,\N,gong ,gong b8 with border tiger finish,effect,28,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2654,ufip,\N,tuned instruments,crotales,effect,\N,c4/c5 c5-c6,2017-10-08 09:14:31,2017-10-08 09:14:31
2655,ufip,\N,tuned instruments,flat bells,effect,\N,c3/c4 c4/c5 c5-c6,2017-10-08 09:14:31,2017-10-08 09:14:31
2656,ufip,\N,tuned instruments,tubular bells,effect,\N,c3/c4 c4/c5,2017-10-08 09:14:31,2017-10-08 09:14:31
2657,zildjian,kr19c,k kerope,kerope,crash,19,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2658,zildjian,kr20r,k kerope,kerope,ride,20,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2659,zildjian,kr22r,k kerope,kerope,ride,22,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2660,zildjian,krm20r,k kerope,kerope medium,ride,20,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2661,zildjian,krm22r,k kerope,kerope medium,ride,22,\N,2017-10-08 09:14:31,2017-10-08 09:14:31
2662,zildjian,kr14pr,k kerope,kerope hihats,ride,14,pair,2017-10-08 09:14:31,2017-10-08 09:14:31
2663,zildjian,kr14ht,k kerope,kerope hihats,ride,14,top hat,2017-10-08 09:14:31,2017-10-08 09:14:31
2664,zildjian,kr14hb,k kerope,kerope hihats,ride,14,bottom hat,2017-10-08 09:14:31,2017-10-08 09:14:31
2665,zildjian,kr15pr,k kerope,kerope hihats,ride,15,pair,2017-10-08 09:14:31,2017-10-08 09:14:31
2666,zildjian,kr15ht,k kerope,kerope hihats,ride,15,top hat,2017-10-08 09:14:31,2017-10-08 09:14:31
2667,zildjian,kr15hb,k kerope,kerope hihats,ride,15,bottom hat,2017-10-08 09:14:31,2017-10-08 09:14:31
2668,zildjian,k20889,k custom,custom ride,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2669,zildjian,k0854,k custom,custom medium ride,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2670,zildjian,k0856,k custom,custom medium ride,ride,22,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2671,zildjian,k0963,k custom,custom dark complex ride,ride,21,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2672,zildjian,k0965,k custom,custom dark ride,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2673,zildjian,k0967,k custom,custom dark ride,ride,22,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2674,zildjian,k0886,k custom,custom dry ride,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2675,zildjian,k0997,k custom,custom session ride,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2676,zildjian,k0998,k custom,custom hybrid ride,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2677,zildjian,k0999,k custom,custom hybrid ride,ride,21,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2678,zildjian,k0986,k custom,custom left side ride with 3 rivets,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2679,zildjian,k0989,k custom,custom high definition ride,ride,22,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2680,zildjian,k0882,k custom,custom flat top ride,ride,20,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2681,zildjian,k0971,k custom,custom organic ride,ride,21,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2682,zildjian,k1426,k custom,custom special dry ride,ride,21,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2683,zildjian,k1429,k custom,custom special dry ride,ride,23,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2684,zildjian,k0930,k custom,custom dark splash,splash,8,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2685,zildjian,k0932,k custom,custom dark splash,splash,10,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2686,zildjian,k0934,k custom,custom dark splash,splash,12,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2687,zildjian,k1209,k custom,custom hybrid splash,splash,9,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2688,zildjian,k1211,k custom,custom hybrid splash,splash,11,\N,2017-10-08 09:14:32,2017-10-08 09:14:32
2689,zildjian,k1401,k custom,custom special dry splash,splash,10,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2690,zildjian,k0951,k custom,custom dark crash,crash,16,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2691,zildjian,k0952,k custom,custom dark crash,crash,17,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2692,zildjian,k0953,k custom,custom dark crash,crash,18,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2693,zildjian,k0954,k custom,custom dark crash,crash,19,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2694,zildjian,k0955,k custom,custom dark crash,crash,20,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2695,zildjian,k0980,k custom,custom fast crash,crash,14,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2696,zildjian,k0982,k custom,custom fast crash,crash,16,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2697,zildjian,k0983,k custom,custom fast crash,crash,17,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2698,zildjian,k0984,k custom,custom fast crash,crash,18,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2699,zildjian,k0990,k custom,custom session crash,crash,16,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2700,zildjian,k0991,k custom,custom session crash,crash,18,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2701,zildjian,k1216,k custom,custom hybrid crash,crash,16,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2702,zildjian,k1217,k custom,custom hybrid crash,crash,17,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2703,zildjian,k1218,k custom,custom hybrid crash,crash,18,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2704,zildjian,k1219,k custom,custom hybrid crash,crash,19,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2705,zildjian,k1416,k custom,custom special dry crash,crash,16,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2706,zildjian,k1416,k custom,custom special dry trash crash,crash,17,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2707,zildjian,k1419,k custom,custom special dry crash,crash,18,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2708,zildjian,k1422,k custom,custom special dry crash,crash,19,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2709,zildjian,k1423,k custom,custom special dry trash crash,crash,19,\N,2017-10-08 09:14:33,2017-10-08 09:14:33
2710,zildjian,k1424,k custom,custom special dry crash,crash,20,\N,2017-10-08 09:14:34,2017-10-08 09:14:34
2711,zildjian,k1427,k custom,custom special dry trash crash,crash,21,\N,2017-10-08 09:14:34,2017-10-08 09:14:34
2712,zildjian,k1428,k custom,custom special dry crash,crash,22,\N,2017-10-08 09:14:34,2017-10-08 09:14:34
2713,zildjian,k0940,k custom,custom dark hihats,hi hat,13,pair,2017-10-08 09:14:34,2017-10-08 09:14:34
2714,zildjian,k0941,k custom,custom dark hihats,hi hat,13,top hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2715,zildjian,k0942,k custom,custom dark hihats,hi hat,13,botom hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2716,zildjian,k0943,k custom,custom dark hihats,hi hat,14,pair,2017-10-08 09:14:34,2017-10-08 09:14:34
2717,zildjian,k0944,k custom,custom dark hihats,hi hat,14,top hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2718,zildjian,k0945,k custom,custom dark hihats,hi hat,14,botom hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2719,zildjian,k0993,k custom,custom session hihats,hi hat,14,pair,2017-10-08 09:14:34,2017-10-08 09:14:34
2720,zildjian,k0994,k custom,custom session hihats,hi hat,14,top hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2721,zildjian,k0995,k custom,custom session hihats,hi hat,14,botom hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2722,zildjian,k1213,k custom,custom hybrid hihats,hi hat,13,pair,2017-10-08 09:14:34,2017-10-08 09:14:34
2723,zildjian,k1214,k custom,custom hybrid hihats,hi hat,13,top hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2724,zildjian,k1215,k custom,custom hybrid hihats,hi hat,13,botom hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2725,zildjian,k1224,k custom,custom hybrid hihats,hi hat,14,pair,2017-10-08 09:14:34,2017-10-08 09:14:34
2726,zildjian,k1225,k custom,custom hybrid hihats,hi hat,14,top hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2727,zildjian,k1226,k custom,custom hybrid hihats,hi hat,14,botom hat,2017-10-08 09:14:34,2017-10-08 09:14:34
2728,zildjian,k1405,k custom,custom special dry hihats,hi hat,13,pair,2017-10-08 09:14:34,2017-10-08 09:14:34
2729,zildjian,k1406,k custom,custom special dry hihats,hi hat,13,top hat,2017-10-08 09:14:35,2017-10-08 09:14:35
2730,zildjian,k1407,k custom,custom special dry hihats,hi hat,13,botom hat,2017-10-08 09:14:35,2017-10-08 09:14:35
2731,zildjian,k1408,k custom,custom special dry hihats,hi hat,14,pair,2017-10-08 09:14:35,2017-10-08 09:14:35
2732,zildjian,k1409,k custom,custom special dry hihats,hi hat,14,top hat,2017-10-08 09:14:35,2017-10-08 09:14:35
2733,zildjian,k1410,k custom,custom special dry hihats,hi hat,14,botom hat,2017-10-08 09:14:35,2017-10-08 09:14:35
2734,zildjian,k1411,k custom,custom special dry hihats,hi hat,15,pair,2017-10-08 09:14:35,2017-10-08 09:14:35
2735,zildjian,k1412,k custom,custom special dry hihats,ride,15,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2736,zildjian,k1413,k custom,custom special dry hihats,ride,15,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2737,zildjian,k0970,k custom,custom dark china,china,17,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2738,zildjian,k1221,k custom,custom hybrid china,china,17,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2739,zildjian,k1220,k custom,custom hybrid china,china,19,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2740,zildjian,k0954,k custom,custom hybrid trash smash,effect,19,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2741,zildjian,k1420,k custom,custom special dry china trash,china,18,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2742,zildjian,kch390,k custom,k custom hybrid cymbal set,set,\N,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2743,zildjian,kcd900,k custom,k custom dark cymbal set,set,\N,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2744,zildjian,k0817,k zildjian,ride,ride,20,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2745,zildjian,k0819,k zildjian,ride,ride,22,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2746,zildjian,k0846,k zildjian,heavy ride,ride,20,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2747,zildjian,k0830,k zildjian,dark medium ride,ride,22,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2748,zildjian,k0832,k zildjian,light ride,ride,22,\N,2017-10-08 09:14:35,2017-10-08 09:14:35
2749,zildjian,k0834,k zildjian,light ride,ride,24,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2750,zildjian,k0818,k zildjian,light flat ride,flat ride,20,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2751,zildjian,k0808,k zildjian,crash ride,crash ride,18,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2752,zildjian,k0810,k zildjian,crash ride,crash ride,20,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2753,zildjian,k20835,k zildjian,crash ride,crash ride,21,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2754,zildjian,k0857,k zildjian,splash,splash,8,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2755,zildjian,k0858,k zildjian,splash,splash,10,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2756,zildjian,k0859,k zildjian,splash,crash,12,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2757,zildjian,k0901,k zildjian,dark crash thin,crash,15,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2758,zildjian,k0902,k zildjian,dark crash thin,crash,16,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2759,zildjian,k0903,k zildjian,dark crash thin,crash,17,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2760,zildjian,k0904,k zildjian,dark crash thin,crash,18,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2761,zildjian,k0905,k zildjian,dark crash thin,crash,19,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2762,zildjian,k0912,k zildjian,dark crash thin,crash,20,\N,2017-10-08 09:14:36,2017-10-08 09:14:36
2763,zildjian,k0913,k zildjian,dark crash medium thin,crash,16,\N,2017-10-08 09:14:37,2017-10-08 09:14:37
2764,zildjian,k0914,k zildjian,dark crash medium thin,crash,17,\N,2017-10-08 09:14:37,2017-10-08 09:14:37
2765,zildjian,k0915,k zildjian,dark crash medium thin,crash,18,\N,2017-10-08 09:14:37,2017-10-08 09:14:37
2766,zildjian,k0820,k zildjian,hihats,hi hat,13,hi hats,2017-10-08 09:14:37,2017-10-08 09:14:37
2767,zildjian,k0821,k zildjian,hihats,hi hat,13,top hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2768,zildjian,k0822,k zildjian,hihats,hi hat,13,bottom hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2769,zildjian,k0823,k zildjian,hihats,hi hat,14,hi hats,2017-10-08 09:14:37,2017-10-08 09:14:37
2770,zildjian,k0824,k zildjian,hihats,hi hat,14,top hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2771,zildjian,k0825,k zildjian,hihats,hi hat,14,bottom hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2772,zildjian,k0812,k zildjian,light hihats,hi hat,14,hi hats,2017-10-08 09:14:37,2017-10-08 09:14:37
2773,zildjian,k0813,k zildjian,light hihats,hi hat,14,top hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2774,zildjian,k0814,k zildjian,light hihatshi hats,hi hat,14,bottom hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2775,zildjian,k0923,k zildjian,light hihats,hi hat,15,hi hats,2017-10-08 09:14:37,2017-10-08 09:14:37
2776,zildjian,k0924,k zildjian,light hihats,hi hat,15,top hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2777,zildjian,k0925,k zildjian,light hihats,hi hat,15,bottom hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2778,zildjian,k0926,k zildjian,light hihats,hi hat,16,hi hats,2017-10-08 09:14:37,2017-10-08 09:14:37
2779,zildjian,k0927,k zildjian,light hihats,hi hat,16,top hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2780,zildjian,k0928,k zildjian,light hihats,hi hat,16,bottom hat,2017-10-08 09:14:37,2017-10-08 09:14:37
2781,zildjian,k0909,k zildjian,mastersound hihats,hi hat,14,hi hats,2017-10-08 09:14:38,2017-10-08 09:14:38
2782,zildjian,k0910,k zildjian,mastersound hihats,hi hat,14,top hat,2017-10-08 09:14:38,2017-10-08 09:14:38
2783,zildjian,k0911,k zildjian,mastersound hihats,hi hat,14,bottom hat,2017-10-08 09:14:38,2017-10-08 09:14:38
2784,zildjian,k0829,k zildjian,special k/z hihats top- k zildjian top bot.- a dyno beat,hi hat,13,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2785,zildjian,k0839,k zildjian,special k/z hihats top- k zildjian top bot.- a dyno beat,hi hat,14,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2786,zildjian,k0881,k zildjian,mini china,china,14,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2787,zildjian,k0883,k zildjian,china,china,17,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2788,zildjian,k0885,k zildjian,china,china,19,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2789,zildjian,k0890,k zildjian,efx,effect,16,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2790,zildjian,k0888,k zildjian,efx,effect,18,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2791,zildjian,k0800,k zildjian,k zildjian cymbal set,set,\N,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2792,zildjian,a20518,a custom,custom ride,ride,20,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2793,zildjian,a20520,a custom,custom ride,ride,22,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2794,zildjian,a20519,a custom,custom medium ride,ride,20,\N,2017-10-08 09:14:38,2017-10-08 09:14:38
2795,zildjian,a20523,a custom,custom medium ride,ride,22,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2796,zildjian,a20522,a custom,custom ping ride,ride,20,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2797,zildjian,a20524,a custom,custom ping ride,ride,22,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2798,zildjian,a20526,a custom,custom sizzle ride with 6 rivets,ride,20,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2799,zildjian,a20586,a custom,custom projection ride,ride,20,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2800,zildjian,a20822,a custom,custom 20th anniversary ride,ride,21,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2801,zildjian,a20538,a custom,custom splash,splash,6,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2802,zildjian,a20540,a custom,custom splash,splash,8,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2803,zildjian,a20542,a custom,custom splash,splash,10,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2804,zildjian,a20544,a custom,custom splash,splash,12,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2805,zildjian,a20525,a custom,custom crash,crash,14,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2806,zildjian,a20513,a custom,custom crash,crash,15,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2807,zildjian,a20514,a custom,custom crash,crash,16,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2808,zildjian,a20515,a custom,custom crash,crash,17,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2809,zildjian,a20516,a custom,custom crash,crash,18,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2810,zildjian,a20517,a custom,custom crash,crash,19,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2811,zildjian,a20588,a custom,custom crash,crash,20,\N,2017-10-08 09:14:39,2017-10-08 09:14:39
2812,zildjian,a20582,a custom,custom projection crash,crash,16,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2813,zildjian,a20583,a custom,custom projection crash,crash,17,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2814,zildjian,a20584,a custom,custom projection crash,crash,18,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2815,zildjian,a20585,a custom,custom projection crash,crash,19,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2816,zildjian,a20580,a custom,custom projection crash,crash,20,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2817,zildjian,a20826,a custom,custom medium crash,crash,16,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2818,zildjian,a20827,a custom,custom medium crash,crash,17,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2819,zildjian,a20828,a custom,custom medium crash,crash,18,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2820,zildjian,a20829,a custom,custom medium crash,crash,19,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2821,zildjian,a20536,a custom,custom fast crash,crash,14,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2822,zildjian,a20531,a custom,custom fast crash,crash,15,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2823,zildjian,a20532,a custom,custom fast crash,crash,16,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
2824,zildjian,a20533,a custom,custom fast crash,crash,17,\N,2017-10-08 09:14:40,2017-10-08 09:14:40
